BPM,AvgBPM,IR_value,Accel_X,Accel_Y,Accel_Z,A_total
0.0,0.0,1633,-3.57,-9.69,1.02,10.38
0.0,0.0,1596,-3.53,-9.65,1.14,10.34
0.0,0.0,1589,-3.53,-9.65,1.14,10.34
0.0,0.0,1611,-3.57,-9.57,1.22,10.29
0.0,0.0,1606,-3.53,-9.65,1.14,10.34
0.0,0.0,1614,-3.61,-9.61,1.14,10.33
0.0,0.0,1605,-3.53,-9.65,1.26,10.35
0.0,0.0,1616,-3.49,-9.61,1.18,10.29
0.0,0.0,1614,-3.53,-9.65,1.18,10.34
0.0,0.0,1614,-3.57,-9.69,1.18,10.39
0.0,0.0,1613,-3.53,-9.65,1.14,10.34
0.0,0.0,1591,-3.53,-9.65,1.14,10.34
0.0,0.0,1606,-3.57,-9.61,1.18,10.32
0.0,0.0,1611,-3.57,-9.61,1.1,10.31
0.0,0.0,1606,-3.57,-9.65,1.14,10.35
0.0,0.0,1608,-3.53,-9.65,1.14,10.34
0.0,0.0,1603,-3.61,-9.61,1.18,10.33
0.0,0.0,1629,-3.57,-9.65,1.1,10.35
0.0,0.0,1638,-3.57,-9.69,1.14,10.39
0.0,0.0,1610,-3.53,-9.65,1.14,10.34
0.0,0.0,1610,-3.53,-9.65,1.14,10.34
0.0,0.0,1606,-3.57,-9.61,1.14,10.31
0.0,0.0,1630,-3.53,-9.65,1.18,10.34
0.0,0.0,1611,-3.57,-9.65,1.14,10.35
0.0,0.0,1609,-3.57,-9.65,1.14,10.35
0.0,0.0,1606,-3.57,-9.65,1.1,10.35
0.0,0.0,1599,-3.57,-9.69,1.18,10.39
0.0,0.0,1609,-3.61,-9.65,1.14,10.37
0.0,0.0,1636,-3.57,-9.69,1.18,10.39
0.0,0.0,1612,-3.53,-9.65,1.18,10.34
0.0,0.0,1605,-3.53,-9.69,1.14,10.37
0.0,0.0,1611,-3.57,-9.69,1.1,10.38
0.0,0.0,1594,-3.57,-9.69,1.22,10.4
0.0,0.0,1608,-3.61,-9.65,1.14,10.37
0.0,0.0,1607,-3.53,-9.69,1.14,10.37
0.0,0.0,1630,-3.57,-9.65,1.22,10.36
0.0,0.0,1616,-3.53,-9.65,1.14,10.34
0.0,0.0,1603,-3.65,-9.65,1.18,10.38
0.0,0.0,1610,-3.49,-9.69,1.14,10.36
0.0,0.0,1608,-3.57,-9.65,1.14,10.35
0.0,0.0,1605,-3.57,-9.65,1.18,10.36
0.0,0.0,1612,-3.57,-9.69,1.14,10.39
0.0,0.0,1614,-3.57,-9.61,1.18,10.32
0.0,0.0,1603,-3.57,-9.69,1.1,10.38
0.0,0.0,1611,-3.61,-9.69,1.22,10.41
0.0,0.0,1612,-3.53,-9.65,1.14,10.34
0.0,0.0,1623,-3.53,-9.61,1.14,10.3
0.0,0.0,1616,-3.53,-9.61,1.18,10.31
0.0,0.0,1613,-3.61,-9.61,1.18,10.33
0.0,0.0,1608,-3.53,-9.69,1.18,10.38
0.0,0.0,1614,-3.41,-9.61,1.18,10.27
0.0,0.0,1604,-3.57,-9.65,1.18,10.36
0.0,0.0,1582,-3.53,-9.69,1.22,10.38
0.0,0.0,1607,-3.57,-9.65,1.1,10.35
0.0,0.0,1611,-3.57,-9.69,1.14,10.39
0.0,0.0,1610,-3.53,-9.61,1.14,10.3
0.0,0.0,1616,-3.53,-9.73,1.14,10.41
0.0,0.0,1603,-3.57,-9.65,1.18,10.36
0.0,0.0,1609,-3.57,-9.69,1.18,10.39
0.0,0.0,1614,-3.57,-9.69,1.18,10.39
0.0,0.0,1609,-3.49,-9.65,1.14,10.32
0.0,0.0,1604,-3.57,-9.65,1.14,10.35
0.0,0.0,1611,-3.57,-9.69,1.14,10.39
0.0,0.0,1633,-3.53,-9.69,1.14,10.37
0.0,0.0,1608,-3.57,-9.61,1.14,10.31
0.0,0.0,1596,-3.53,-9.61,1.14,10.3
0.0,0.0,1602,-3.57,-9.61,1.1,10.31
0.0,0.0,1604,-3.53,-9.65,1.18,10.34
0.0,0.0,1607,-3.57,-9.65,1.14,10.35
0.0,0.0,1606,-3.57,-9.61,1.14,10.31
0.0,0.0,1607,-3.53,-9.65,1.18,10.34
0.0,0.0,1606,-3.61,-9.65,1.18,10.37
0.0,0.0,1607,-3.45,-9.61,1.14,10.27
0.0,0.0,1601,-3.57,-9.69,1.14,10.39
0.0,0.0,1611,-3.61,-9.73,1.14,10.44
0.0,0.0,1633,-3.53,-9.65,1.22,10.35
0.0,0.0,1608,-3.53,-9.65,1.1,10.33
0.0,0.0,1620,-3.53,-9.65,1.18,10.34
0.0,0.0,1614,-3.57,-9.61,1.14,10.31
0.0,0.0,1606,-3.57,-9.69,1.14,10.39
0.0,0.0,1607,-3.61,-9.69,1.26,10.42
0.0,0.0,1631,-3.57,-9.69,1.18,10.39
0.0,0.0,1607,-3.57,-9.69,1.1,10.38
0.0,0.0,1605,-3.57,-9.69,1.18,10.39
0.0,0.0,1610,-3.53,-9.65,1.1,10.33
0.0,0.0,1617,-3.53,-9.69,1.18,10.38
0.0,0.0,1611,-3.57,-9.61,1.14,10.31
0.0,0.0,1623,-3.53,-9.57,1.22,10.27
0.0,0.0,1611,-3.61,-9.61,1.14,10.33
0.0,0.0,1618,-3.53,-9.69,1.14,10.37
0.0,0.0,1633,-3.57,-9.69,1.18,10.39
0.0,0.0,1618,-3.57,-9.69,1.22,10.4
0.0,0.0,1630,-3.53,-9.65,1.14,10.34
0.0,0.0,1609,-3.57,-9.69,1.06,10.38
0.0,0.0,1620,-3.53,-9.69,1.18,10.38
0.0,0.0,1607,-3.57,-9.65,1.14,10.35
0.0,0.0,1614,-3.57,-9.65,1.14,10.35
0.0,0.0,1611,-3.57,-9.65,1.18,10.36
0.0,0.0,1618,-3.57,-9.65,1.14,10.35
0.0,0.0,1609,-3.61,-9.65,1.22,10.37
0.0,0.0,1613,-3.61,-9.61,1.14,10.33
0.0,0.0,1617,-3.57,-9.65,1.14,10.35
0.0,0.0,1644,-3.53,-9.69,1.14,10.37
0.0,0.0,1618,-3.57,-9.61,1.18,10.32
0.0,0.0,1621,-3.61,-9.65,1.14,10.37
0.0,0.0,1615,-3.57,-9.61,1.14,10.31
0.0,0.0,1616,-3.53,-9.65,1.1,10.33
0.0,0.0,1628,-3.61,-9.61,1.22,10.34
0.0,0.0,1614,-3.57,-9.65,1.14,10.35
0.0,0.0,1627,-3.57,-9.69,1.1,10.38
0.0,0.0,1618,-3.61,-9.61,1.18,10.33
0.0,0.0,1630,-3.53,-9.61,1.22,10.31
0.0,0.0,1614,-3.57,-9.65,1.1,10.35
0.0,0.0,1604,-3.53,-9.65,1.1,10.33
0.0,0.0,1612,-3.57,-9.69,1.06,10.38
0.0,0.0,1614,-3.57,-9.65,1.18,10.36
0.0,0.0,1614,-3.53,-9.65,1.14,10.34
0.0,0.0,1604,-3.53,-9.65,1.14,10.34
0.0,0.0,1615,-3.57,-9.61,1.18,10.32
0.0,0.0,1607,-3.57,-9.65,1.06,10.34
0.0,0.0,1597,-3.61,-9.65,1.18,10.37
0.0,0.0,1611,-3.57,-9.65,1.14,10.35
0.0,0.0,1605,-3.57,-9.65,1.22,10.36
0.0,0.0,1631,-3.57,-9.65,1.18,10.36
0.0,0.0,1623,-3.57,-9.69,1.22,10.4
0.0,0.0,1620,-3.57,-9.61,1.14,10.31
0.0,0.0,1621,-3.57,-9.65,1.14,10.35
0.0,0.0,1613,-3.53,-9.65,1.22,10.35
0.0,0.0,1615,-3.61,-9.57,1.1,10.29
0.0,0.0,1615,-3.57,-9.65,1.14,10.35
0.0,0.0,1610,-3.57,-9.65,1.14,10.35
0.0,0.0,1610,-3.53,-9.65,1.18,10.34
0.0,0.0,1619,-3.57,-9.65,1.18,10.36
0.0,0.0,1615,-3.57,-9.65,1.18,10.36
0.0,0.0,1628,-3.57,-9.65,1.22,10.36
0.0,0.0,1615,-3.53,-9.69,1.14,10.37
0.0,0.0,1613,-3.57,-9.65,1.26,10.37
0.0,0.0,1614,-3.57,-9.57,1.14,10.28
0.0,0.0,1602,-3.57,-9.61,1.18,10.32
0.0,0.0,1605,-3.53,-9.65,1.14,10.34
0.0,0.0,1633,-3.61,-9.61,1.22,10.34
0.0,0.0,1611,-3.53,-9.69,1.18,10.38
0.0,0.0,1611,-3.57,-9.65,1.1,10.35
0.0,0.0,1615,-3.57,-9.65,1.18,10.36
0.0,0.0,1615,-3.57,-9.65,1.18,10.36
0.0,0.0,1641,-3.45,-9.69,1.1,10.34
0.0,0.0,1612,-3.57,-9.65,1.14,10.35
0.0,0.0,1583,-3.57,-9.69,1.14,10.39
0.0,0.0,1615,-3.57,-9.65,1.18,10.36
0.0,0.0,1619,-3.57,-9.65,1.14,10.35
0.0,0.0,1609,-3.53,-9.57,1.18,10.27
0.0,0.0,1630,-3.61,-9.45,1.14,10.18
0.0,0.0,1643,-3.53,-9.77,1.1,10.44
0.0,0.0,1605,-3.61,-9.69,1.14,10.4
0.0,0.0,1596,-3.53,-9.65,1.06,10.33
0.0,0.0,1616,-3.53,-9.73,1.14,10.41
0.0,0.0,1614,-3.57,-9.65,1.14,10.35
0.0,0.0,1637,-3.57,-9.65,1.18,10.36
0.0,0.0,1616,-3.57,-9.65,1.18,10.36
0.0,0.0,1614,-3.53,-9.69,1.14,10.37
0.0,0.0,1614,-3.61,-9.65,1.14,10.37
0.0,0.0,1605,-3.57,-9.69,1.14,10.39
0.0,0.0,1634,-3.61,-9.69,1.18,10.41
0.0,0.0,1616,-3.53,-9.65,1.22,10.35
0.0,0.0,1638,-3.53,-9.65,1.22,10.35
0.0,0.0,1616,-3.53,-9.65,1.18,10.34
0.0,0.0,1615,-3.57,-9.65,1.18,10.36
0.0,0.0,1612,-3.61,-9.65,1.14,10.37
0.0,0.0,1634,-3.84,-9.53,1.29,10.36
0.0,0.0,1640,-3.8,-9.53,1.26,10.34
0.0,0.0,1630,-3.77,-9.57,1.26,10.36
0.0,0.0,1631,-3.8,-9.53,1.29,10.34
0.0,0.0,1656,-3.84,-9.53,1.29,10.36
0.0,0.0,1626,-3.77,-9.53,1.37,10.34
0.0,0.0,1630,-3.8,-9.49,1.37,10.32
0.0,0.0,1629,-3.8,-9.57,1.33,10.39
0.0,0.0,1633,-3.77,-9.57,1.37,10.38
0.0,0.0,1629,-3.8,-9.57,1.33,10.39
0.0,0.0,1633,-3.77,-9.53,1.22,10.32
0.0,0.0,1628,-3.8,-9.57,1.29,10.38
0.0,0.0,1631,-3.8,-9.53,1.29,10.34
0.0,0.0,1629,-3.77,-9.65,1.33,10.44
0.0,0.0,1638,-3.84,-9.57,1.29,10.4
0.0,0.0,1630,-3.84,-9.57,1.26,10.39
0.0,0.0,1632,-3.8,-9.53,1.33,10.35
0.0,0.0,1630,-3.8,-9.49,1.29,10.31
0.0,0.0,1631,-3.77,-9.57,1.22,10.36
0.0,0.0,1633,-3.8,-9.57,1.22,10.37
0.0,0.0,1629,-3.8,-9.57,1.29,10.38
0.0,0.0,1650,-3.8,-9.53,1.26,10.34
0.0,0.0,1640,-3.8,-9.57,1.22,10.37
0.0,0.0,1605,-3.8,-9.61,1.33,10.42
0.0,0.0,1637,-3.8,-9.53,1.29,10.34
0.0,0.0,1628,-3.8,-9.57,1.29,10.38
0.0,0.0,1631,-3.73,-9.41,1.22,10.2
0.0,0.0,1643,-3.8,-9.61,1.33,10.42
0.0,0.0,1630,-3.77,-9.57,1.29,10.37
0.0,0.0,1631,-3.84,-9.53,1.33,10.36
0.0,0.0,1636,-3.8,-9.49,1.26,10.3
0.0,0.0,1644,-3.8,-9.53,1.29,10.34
0.0,0.0,1626,-3.8,-9.53,1.33,10.35
0.0,0.0,1629,-3.77,-9.57,1.26,10.36
0.0,0.0,1629,-3.77,-9.57,1.26,10.36
0.0,0.0,1631,-3.8,-9.61,1.33,10.42
0.0,0.0,1622,-3.77,-9.61,1.26,10.4
0.0,0.0,1633,-3.77,-9.53,1.29,10.33
0.0,0.0,1638,-3.8,-9.53,1.29,10.34
0.0,0.0,1615,-3.77,-9.57,1.29,10.37
0.0,0.0,1637,-3.8,-9.49,1.33,10.31
0.0,0.0,1663,-3.8,-9.53,1.29,10.34
0.0,0.0,1612,-3.77,-9.53,1.26,10.33
0.0,0.0,1633,-3.8,-9.53,1.29,10.34
0.0,0.0,1637,-3.8,-9.57,1.29,10.38
0.0,0.0,1632,-3.69,-9.57,1.26,10.33
0.0,0.0,1634,-3.88,-9.45,1.37,10.31
0.0,0.0,1641,-3.8,-9.57,1.29,10.38
0.0,0.0,1638,-3.77,-9.53,1.18,10.32
0.0,0.0,1641,-3.88,-9.53,1.29,10.37
0.0,0.0,1646,-3.73,-9.65,1.45,10.45
0.0,0.0,1641,-3.77,-9.53,1.45,10.35
0.0,0.0,1648,-3.84,-9.53,1.45,10.38
0.0,0.0,1631,-3.8,-9.53,1.37,10.35
0.0,0.0,1646,-3.84,-9.57,1.41,10.41
0.0,0.0,1651,-3.77,-9.57,1.41,10.38
0.0,0.0,1648,-3.84,-9.53,1.37,10.37
0.0,0.0,1645,-3.84,-9.53,1.41,10.37
0.0,0.0,1641,-3.77,-9.57,1.41,10.38
0.0,0.0,1645,-3.8,-9.49,1.41,10.32
0.0,0.0,1642,-3.77,-9.53,1.37,10.34
0.0,0.0,1645,-3.73,-9.53,1.41,10.33
0.0,0.0,1664,-3.73,-9.45,1.49,10.27
0.0,0.0,1634,-3.73,-9.61,1.37,10.4
0.0,0.0,1639,-3.77,-9.61,1.41,10.42
0.0,0.0,1641,-3.77,-9.57,1.37,10.38
0.0,0.0,1634,-3.69,-9.53,1.45,10.32
0.0,0.0,1635,-3.8,-9.61,1.37,10.43
0.0,0.0,1637,-3.77,-9.45,1.45,10.28
0.0,0.0,1633,-3.84,-9.57,1.26,10.39
0.0,0.0,1661,-3.77,-9.53,1.33,10.34
0.0,0.0,1646,-3.8,-9.49,1.41,10.32
0.0,0.0,1635,-3.84,-9.3,1.53,10.18
0.0,0.0,1617,-3.84,-9.49,1.33,10.33
0.0,0.0,1663,-3.77,-9.49,1.49,10.32
0.0,0.0,1638,-3.84,-9.49,1.33,10.33
0.0,0.0,1636,-3.84,-9.53,1.41,10.37
0.0,0.0,1637,-3.84,-9.57,1.29,10.4
0.0,0.0,1629,-3.8,-9.57,1.33,10.39
0.0,0.0,1635,-3.77,-9.57,1.37,10.38
0.0,0.0,1633,-3.73,-9.61,1.33,10.39
0.0,0.0,1632,-3.84,-9.53,1.33,10.36
0.0,0.0,1651,-3.77,-9.57,1.33,10.37
0.0,0.0,1630,-3.77,-9.61,1.29,10.4
0.0,0.0,1630,-3.8,-9.53,1.33,10.35
0.0,0.0,1638,-3.8,-9.57,1.37,10.39
0.0,0.0,1632,-3.77,-9.57,1.37,10.38
0.0,0.0,1663,-3.77,-9.65,1.26,10.43
0.0,0.0,1636,-3.77,-9.61,1.33,10.41
0.0,0.0,1627,-3.77,-9.53,1.33,10.34
0.0,0.0,1636,-3.77,-9.57,1.37,10.38
0.0,0.0,1633,-3.77,-9.61,1.37,10.41
0.0,0.0,1632,-3.8,-9.53,1.33,10.35
0.0,0.0,1619,-3.77,-9.61,1.33,10.41
0.0,0.0,1632,-3.77,-9.57,1.33,10.37
0.0,0.0,1635,-3.8,-9.57,1.29,10.38
0.0,0.0,1634,-3.8,-9.57,1.29,10.38
0.0,0.0,1632,-3.77,-9.53,1.29,10.33
0.0,0.0,1640,-3.8,-9.53,1.37,10.35
0.0,0.0,1649,-3.77,-9.57,1.26,10.36
0.0,0.0,1636,-3.73,-9.53,1.33,10.32
0.0,0.0,1635,-3.8,-9.57,1.37,10.39
0.0,0.0,1658,-3.77,-9.57,1.33,10.37
0.0,0.0,1634,-3.8,-9.57,1.37,10.39
0.0,0.0,1630,-3.77,-9.53,1.33,10.34
0.0,0.0,1632,-3.8,-9.57,1.37,10.39
0.0,0.0,1630,-3.73,-9.45,1.26,10.24
0.0,0.0,1636,-3.8,-9.53,1.29,10.34
0.0,0.0,1636,-3.8,-9.53,1.29,10.34
0.0,0.0,1634,-3.8,-9.49,1.37,10.32
0.0,0.0,1637,-3.77,-9.61,1.33,10.41
0.0,0.0,1653,-3.77,-9.49,1.37,10.3
0.0,0.0,1618,-3.73,-9.65,1.29,10.42
0.0,0.0,1598,-3.77,-9.57,1.26,10.36
0.0,0.0,1618,-3.77,-9.57,1.29,10.37
0.0,0.0,1627,-3.77,-9.53,1.26,10.33
0.0,0.0,1632,-3.73,-9.53,1.41,10.33
0.0,0.0,1638,-3.77,-9.57,1.29,10.37
0.0,0.0,1610,-3.8,-9.49,1.37,10.32
0.0,0.0,1606,-3.8,-9.57,1.37,10.39
0.0,0.0,1622,-3.8,-9.61,1.26,10.41
0.0,0.0,1640,-3.73,-9.61,1.29,10.39
0.0,0.0,1636,-3.77,-9.57,1.29,10.37
0.0,0.0,1656,-3.77,-9.53,1.29,10.33
0.0,0.0,1649,-3.73,-9.61,1.26,10.38
0.0,0.0,1629,-3.77,-9.61,1.26,10.4
0.0,0.0,1633,-3.73,-9.53,1.33,10.32
0.0,0.0,1624,-3.77,-9.53,1.33,10.34
0.0,0.0,1636,-3.77,-9.61,1.29,10.4
0.0,0.0,1647,-3.77,-9.57,1.22,10.36
0.0,0.0,1612,-3.73,-9.61,1.26,10.38
0.0,0.0,1619,-3.77,-9.57,1.33,10.37
0.0,0.0,1626,-3.8,-9.53,1.33,10.35
0.0,0.0,1652,-3.65,-9.53,1.37,10.3
0.0,0.0,1623,-3.77,-9.57,1.33,10.37
0.0,0.0,1607,-3.77,-9.57,1.37,10.38
0.0,0.0,1631,-3.77,-9.61,1.26,10.4
0.0,0.0,1625,-3.84,-9.57,1.29,10.4
0.0,0.0,1628,-3.77,-9.57,1.33,10.37
0.0,0.0,1626,-3.77,-9.57,1.29,10.37
0.0,0.0,1617,-3.8,-9.57,1.33,10.39
0.0,0.0,1632,-3.88,-9.53,1.49,10.4
0.0,0.0,1609,-3.77,-9.53,1.26,10.33
0.0,0.0,1623,-3.8,-9.57,1.26,10.38
0.0,0.0,1630,-3.77,-9.53,1.33,10.34
0.0,0.0,1642,-3.77,-9.57,1.29,10.37
0.0,0.0,1616,-3.77,-9.61,1.33,10.41
0.0,0.0,1630,-3.8,-9.61,1.33,10.42
0.0,0.0,1625,-3.77,-9.57,1.22,10.36
0.0,0.0,1626,-3.84,-9.57,1.29,10.4
0.0,0.0,1624,-3.8,-9.53,1.26,10.34
0.0,0.0,1624,-3.8,-9.53,1.29,10.34
0.0,0.0,1620,-3.84,-9.57,1.33,10.4
0.0,0.0,1648,-3.77,-9.57,1.33,10.37
0.0,0.0,1637,-3.77,-9.61,1.29,10.4
0.0,0.0,1622,-3.8,-9.53,1.26,10.34
0.0,0.0,1627,-3.77,-9.57,1.26,10.36
0.0,0.0,1610,-3.8,-9.61,1.33,10.42
0.0,0.0,1608,-3.84,-9.53,1.37,10.37
0.0,0.0,1623,-3.84,-9.57,1.26,10.39
0.0,0.0,1628,-3.8,-9.57,1.29,10.38
0.0,0.0,1632,-3.8,-9.61,1.22,10.41
0.0,0.0,1615,-3.77,-9.57,1.22,10.36
0.0,0.0,1634,-3.77,-9.53,1.33,10.34
0.0,0.0,1616,-3.65,-9.49,1.29,10.25
0.0,0.0,1625,-3.8,-9.57,1.33,10.39
0.0,0.0,1623,-3.8,-9.57,1.33,10.39
0.0,0.0,1621,-3.8,-9.57,1.33,10.39
0.0,0.0,1596,-3.73,-9.53,1.33,10.32
0.0,0.0,1626,-3.8,-9.57,1.26,10.38
0.0,0.0,1634,-3.77,-9.49,1.33,10.3
0.0,0.0,1633,-3.77,-9.57,1.22,10.36
0.0,0.0,1622,-3.8,-9.53,1.37,10.35
0.0,0.0,1642,-3.77,-9.57,1.29,10.37
0.0,0.0,1621,-3.8,-9.57,1.33,10.39
0.0,0.0,1624,-3.77,-9.49,1.33,10.3
0.0,0.0,1622,-3.77,-9.61,1.29,10.4
0.0,0.0,1619,-3.73,-9.57,1.29,10.35
0.0,0.0,1614,-3.65,-9.61,1.33,10.37
0.0,0.0,1624,-3.84,-9.57,1.22,10.39
0.0,0.0,1625,-3.8,-9.57,1.29,10.38
0.0,0.0,1625,-3.84,-9.49,1.41,10.34
0.0,0.0,1624,-3.73,-9.53,1.29,10.32
0.0,0.0,1621,-3.8,-9.57,1.29,10.38
0.0,0.0,1627,-3.77,-9.53,1.33,10.34
0.0,0.0,1656,-3.8,-9.61,1.33,10.42
0.0,0.0,1623,-3.77,-9.61,1.29,10.4
0.0,0.0,1624,-3.8,-9.57,1.33,10.39
0.0,0.0,1619,-3.77,-9.77,1.22,10.54
0.0,0.0,1620,-3.84,-9.53,1.22,10.35
0.0,0.0,1622,-3.8,-9.57,1.26,10.38
0.0,0.0,1632,-3.8,-9.45,1.29,10.27
0.0,0.0,1617,-3.77,-9.49,1.29,10.29
0.0,0.0,1614,-3.84,-9.53,1.26,10.35
0.0,0.0,1629,-3.8,-9.57,1.29,10.38
0.0,0.0,1626,-3.8,-9.53,1.33,10.35
0.0,0.0,1629,-3.77,-9.53,1.33,10.34
0.0,0.0,1625,-3.8,-9.57,1.33,10.39
0.0,0.0,1626,-3.8,-9.53,1.29,10.34
0.0,0.0,1627,-3.73,-9.61,1.29,10.39
0.0,0.0,1629,-3.73,-9.57,1.29,10.35
0.0,0.0,1622,-3.77,-9.49,1.33,10.3
0.0,0.0,1626,-3.88,-9.49,1.26,10.33
0.0,0.0,1627,-3.73,-9.57,1.37,10.36
0.0,0.0,1634,-3.8,-9.57,1.29,10.38
0.0,0.0,1627,-3.73,-9.49,1.29,10.28
0.0,0.0,1621,-3.84,-9.69,1.37,10.51
0.0,0.0,1626,-3.8,-9.53,1.37,10.35
0.0,0.0,1634,-3.8,-9.53,1.26,10.34
0.0,0.0,1618,-3.8,-9.57,1.33,10.39
0.0,0.0,1645,-3.8,-9.57,1.33,10.39
0.0,0.0,1620,-3.77,-9.57,1.29,10.37
0.0,0.0,1616,-3.8,-9.53,1.26,10.34
0.0,0.0,1604,-3.77,-9.57,1.22,10.36
0.0,0.0,1635,-3.77,-9.57,1.33,10.37
0.0,0.0,1623,-3.8,-9.53,1.33,10.35
0.0,0.0,1629,-3.77,-9.53,1.33,10.34
0.0,0.0,1626,-3.8,-9.53,1.29,10.34
0.0,0.0,1654,-3.77,-9.57,1.29,10.37
0.0,0.0,1627,-3.73,-9.57,1.29,10.35
0.0,0.0,1622,-3.77,-9.53,1.29,10.33
0.0,0.0,1631,-3.8,-9.53,1.33,10.35
0.0,0.0,1627,-3.8,-9.53,1.33,10.35
0.0,0.0,1627,-3.8,-9.61,1.29,10.42
0.0,0.0,1622,-3.84,-9.57,1.29,10.4
0.0,0.0,1606,-3.77,-9.57,1.22,10.36
0.0,0.0,1630,-3.8,-9.57,1.22,10.37
0.0,0.0,1624,-3.8,-9.57,1.29,10.38
0.0,0.0,1631,-3.77,-9.53,1.29,10.33
0.0,0.0,1622,-3.8,-9.57,1.33,10.39
0.0,0.0,1645,-3.77,-9.53,1.37,10.34
0.0,0.0,1621,-3.77,-9.57,1.29,10.37
0.0,0.0,1621,-3.8,-9.53,1.26,10.34
0.0,0.0,1624,-3.77,-9.49,1.37,10.3
0.0,0.0,1637,-3.8,-9.57,1.22,10.37
0.0,0.0,1629,-3.73,-9.53,1.26,10.31
0.0,0.0,1621,-3.73,-9.57,1.29,10.35
0.0,0.0,1639,-3.8,-9.49,1.33,10.31
0.0,0.0,1620,-3.84,-9.53,1.37,10.37
0.0,0.0,1626,-3.73,-9.57,1.29,10.35
0.0,0.0,1631,-3.8,-9.57,1.33,10.39
0.0,0.0,1623,-3.8,-9.57,1.37,10.39
0.0,0.0,1624,-3.8,-9.57,1.26,10.38
0.0,0.0,1631,-3.77,-9.57,1.37,10.38
0.0,0.0,1625,-3.73,-9.45,1.33,10.25
0.0,0.0,1624,-3.77,-9.57,1.29,10.37
0.0,0.0,1625,-3.77,-9.57,1.26,10.36
0.0,0.0,1651,-3.77,-9.57,1.29,10.37
0.0,0.0,1633,-3.77,-9.57,1.33,10.37
0.0,0.0,1621,-3.8,-9.57,1.29,10.38
0.0,0.0,1625,-3.77,-9.61,1.26,10.4
0.0,0.0,1632,-3.84,-9.57,1.29,10.4
0.0,0.0,1629,-3.77,-9.57,1.29,10.37
0.0,0.0,1631,-3.8,-9.57,1.26,10.38
0.0,0.0,1623,-3.8,-9.57,1.26,10.38
0.0,0.0,1619,-3.77,-9.57,1.33,10.37
0.0,0.0,1634,-3.8,-9.49,1.41,10.32
0.0,0.0,1641,-3.77,-9.57,1.33,10.37
0.0,0.0,1627,-3.8,-9.45,1.53,10.3
0.0,0.0,1646,-3.73,-9.57,1.45,10.37
0.0,0.0,1664,-3.77,-9.57,1.45,10.39
0.0,0.0,1662,-3.73,-9.61,1.41,10.4
0.0,0.0,1658,-3.88,-9.65,1.26,10.48
0.0,0.0,1663,-3.8,-9.49,1.61,10.35
0.0,0.0,1676,-3.84,-9.65,1.14,10.45
0.0,0.0,1639,-3.8,-9.49,1.41,10.32
0.0,0.0,1644,-3.88,-9.53,1.37,10.38
0.0,0.0,1655,-3.77,-9.61,1.45,10.42
0.0,0.0,1651,-3.8,-9.57,1.41,10.4
0.0,0.0,1673,-3.8,-9.57,1.49,10.41
0.0,0.0,1652,-3.8,-9.53,1.45,10.37
0.0,0.0,1636,-3.84,-9.69,1.33,10.51
0.0,0.0,1661,-3.84,-9.61,1.41,10.45
0.0,0.0,1651,-3.77,-9.57,1.45,10.39
0.0,0.0,1658,-3.84,-9.61,1.37,10.44
0.0,0.0,1648,-3.8,-9.49,1.33,10.31
0.0,0.0,1653,-3.77,-9.49,1.61,10.34
0.0,0.0,1657,-3.84,-9.77,1.22,10.57
0.0,0.0,1666,-3.73,-9.61,1.37,10.4
0.0,0.0,1657,-3.84,-9.45,1.53,10.32
0.0,0.0,1659,-3.8,-9.53,1.49,10.37
0.0,0.0,1664,-3.84,-9.49,1.53,10.36
0.0,0.0,1658,-3.8,-9.41,1.53,10.27
0.0,0.0,1654,-3.8,-9.57,1.49,10.41
0.0,0.0,1653,-3.84,-9.49,1.53,10.36
0.0,0.0,1687,-3.8,-9.57,1.45,10.4
0.0,0.0,1651,-3.88,-9.53,1.41,10.39
0.0,0.0,1663,-3.84,-9.53,1.49,10.39
0.0,0.0,1663,-3.84,-9.53,1.53,10.39
0.0,0.0,1675,-3.8,-9.53,1.53,10.38
0.0,0.0,1664,-3.88,-9.53,1.49,10.4
0.0,0.0,1663,-3.8,-9.57,1.45,10.4
0.0,0.0,1662,-3.88,-9.53,1.53,10.41
0.0,0.0,1667,-3.8,-9.53,1.49,10.37
0.0,0.0,1672,-3.84,-9.53,1.57,10.4
0.0,0.0,1659,-3.92,-9.61,1.57,10.5
0.0,0.0,1685,-3.84,-9.53,1.57,10.4
0.0,0.0,1657,-3.84,-9.57,1.45,10.42
0.0,0.0,1678,-3.84,-9.53,1.49,10.39
0.0,0.0,1651,-3.84,-9.49,1.45,10.34
0.0,0.0,1668,-3.8,-9.57,1.45,10.4
0.0,0.0,1667,-3.84,-9.53,1.53,10.39
0.0,0.0,1659,-3.84,-9.49,1.57,10.36
0.0,0.0,1665,-3.8,-9.53,1.57,10.38
0.0,0.0,1646,-3.84,-9.53,1.45,10.38
0.0,0.0,1662,-3.84,-9.57,1.49,10.42
0.0,0.0,1666,-3.88,-9.53,1.49,10.4
0.0,0.0,1666,-3.8,-9.49,1.53,10.34
0.0,0.0,1666,-3.84,-9.57,1.49,10.42
0.0,0.0,1659,-3.8,-9.53,1.45,10.37
0.0,0.0,1688,-3.84,-9.53,1.57,10.4
0.0,0.0,1658,-3.77,-9.57,1.49,10.39
0.0,0.0,1656,-3.84,-9.53,1.49,10.39
